document_id	title	publish_date	session	authors	views	depth	full_reads_percent	ctr
62708c669a79478ffd92748a	"Глава МВД Германии посоветовала запастись едой из-за ситуации на Украине
                
                                                    

    

    Политика, 05:20"	2022-05-03 02:20:18	DVY7a9-bSKy38ty5G2_5Sw	[]	3380	1.059	56.124	0.0
6278e90b9a79476946196bd3	Новак сообщил о появлении новых покупателей российской нефти	2022-05-09 11:15:23	ck78FrtPTg-bVQERdabK1Q	['6206513e9a79476587e1e14e']	10982	1.038	22.692	5.94
627987219a794709100d7940	"Премьер Молдавии призвала к выводу российских войск из Приднестровья
                
                                                    

    

    Политика, 00:51"	2022-05-09 21:51:07	rQx449PET-uaVTEq8z0NiA	[]	5378	1.048	40.145	0.0
6240cebf9a7947a717a3db40	"Эсминец США Forrest Sherman прибыл в порт польского Гданьска
                
                                                    

    

    Политика, 00:16"	2022-03-27 21:16:08	f0mmTEHFRXuCHKFiAnP71g	[]	27735	1.142	53.391	0.0
624ed65d9a7947c11dd3c010	"Матвиенко и Володин внесли законопроект об этнокультурном достоянии
                
                                                    

    

    Политика, 16:15"	2022-04-07 13:15:32	hKnFh2j3SdSoQh6uRh8C5g	['61309cc39a7947257ab1d378']	6039	1.143	30.022	0.0
621a39ba9a79472784f029d4	Какие места на Украине взяли под контроль российские военные. Карта	2022-03-25 15:57:48	YfjXxARhRhmeYIGWJCwQPw	[]	616365	1.24	23.667	5.907
61f97aa79a7947a1d553818f	"Боррель заявил, что в росте цен на газ в Европе нет вины России
                
                                                    

    

    Политика, 22:13"	2022-02-01 19:13:43	78IPHBuYS1yu_WjMUt7AcQ	[]	6062	1.126	35.401	0.0
626d8f479a7947736e2d4274	Прибыль китайского производителя вакцин Sinovac за год выросла в 78 раз	2022-04-30 19:56:18	90YWtJY0Q7qR91NVlRWrpg	['604f2c199a79478ec0029eae']	530	1.052	24.528	0.757
61fe9d429a7947dfb0a68bbe	"Почти 40 осужденных объявили голодовку в колонии в Ульяновской области
                
                                                    

    

    Общество, 19:22"	2022-02-05 16:22:10	mD0NrQbPT4WdVqxNbrr8Ww	[]	10375	1.159	33.359	0.0
625fa12d9a794772cbf042f6	Стратегия в 3 шага: где россияне могут «припарковать» деньги	2022-04-20 06:36:36	XK4DEdXWRdiwop7OTLiSyA	[]	2122	1.11	36.664	2.105
6237369f9a794702e71c8ba5	"В России предложили расширить список системообразующих предприятий
                        В него могут попасть разработчики российских процессоров Baikal и «Эльбрус»"	2022-03-20 21:01:03	Md4w4j9mQTyq8EumtgwXcg	['6115275e9a7947f605852bf7']	10443	1.18	26.851	1.259
625ea1519a794725f6744d8e	"Ажиотажный спрос в марте увеличил продажи парфюмерии на 53%
                
                                                    

    

    Бизнес, 15:20"	2022-04-19 12:20:41	ySnGMyM_Qw6DJm8aIodLGA	['625949719a7947213854205f']	3599	1.104	40.789	0.0
62465ca99a7947228d9390ed	"Президент Грузии заявила о поддержке финансовых санкций против России
                
                                                    

    

    Политика, 05:20"	2022-04-01 02:20:20	vuj8IiAdQ5ycUaoALirQ6A	[]	35542	1.124	40.316	0.0
621a39ba9a79472784f029d4	"Какие места на Украине взяли под контроль российские военные. Карта
                
                                                    

    

    Политика, 09:21"	2022-04-04 20:42:25	dDrmzAMlQauJNhfu3II9_g	[]	317039	1.252	21.059	0.862
6253df9f9a7947a90eec4174	FT сообщила об отсутствии в ЕС консенсуса по запрету на российскую нефть	2022-04-11 09:39:38	-InWObC0RxWZj2LTtLdQiQ	['619226fb9a7947e681606cc3']	6996	1.095	23.399	1.166
623a1b409a7947fda0c8d349	В Белом доме анонсировали новые санкции против России	2022-03-22 19:16:30	vLqPQzQVRfm4ZQod6yE-yw	['619226fb9a7947e681606cc3']	76742	1.136	33.374	8.871
6242c0889a79474d67aa8350	Россия объявила о высылке дипломатов Эстонии, Латвии и Литвы	2022-03-29 10:41:05	d-6g1WDNTlSPycS0buxeeQ	['60bf2f0f9a79475cc856c5a1']	52917	1.101	21.058	3.816
623cd5399a7947198766b8a1	"Рада ввела уголовную ответственность за публикации о перемещении военных
                
                                                    

    

    Политика, 00:22"	2022-03-24 21:22:40	7OOQ-eeMQ5KKDarN6tmsqA	[]	13173	1.156	45.829	0.0
620362b49a7947cb35b19ede	Минюст намерен ликвидировать петербургский благотворительный фонд	2022-02-09 06:48:01	Kgx83WKkQOqi1_tOBMKEpg	['55939dd29a79474859932ef5']	3604	1.113	21.476	1.144
61fa78899a7947f854ba1996	«Яндекс» опроверг зависимость цены поездки на такси от модели смартфона	2022-02-02 13:41:28	YOHfkyJRRGKCPXxn1f3M9Q	[]	17640	1.129	19.87	2.226
61fd6e1c9a7947926ef9932b	"Собчак назвала отказ от Крыма политическим самоубийством
                
                                                    

    

    Политика, 21:56"	2022-02-04 18:56:05	oqtCCMazRMWPqqRwqF6dJA	[]	87887	1.109	40.45	0.0
625819e99a7947b56bffe14e	СК сообщил об обстреле поселка в Брянской области украинскими вертолетами	2022-04-14 12:59:10	qHIEOkE0QYCWgwRFI0lI3w	['542f8085cbb20f3a1e334efb']	40677	1.088	31.954	7.3
620b7fe39a79476ce826e056	"Двух дворников-мигрантов заподозрили в изнасиловании женщины в Москве
                
                                                    

    

    Общество, 14:01"	2022-02-15 11:01:12	HobQB8iwSV6pR8DonBxqfw	[]	14875	1.16	41.876	0.0
61fc5d689a794723d0d0f4ca	"Госдеп пригрозил бизнесу КНР при попытках смягчить санкции против России
                
                                                    

    

    Политика, 02:09"	2022-02-03 23:09:38	l40Y6EggQwegU8vFHwv1gA	[]	16751	1.138	41.777	0.0
626f7c9a9a794759cadd7ad2	"Путин поздравил мусульман с Ураза-байрам
                
                                                    

    

    Общество, 10:15"	2022-05-02 07:15:19	YB2jzpsqQTySjO3t6-Kq9A	[]	2835	1.069	35.838	0.0
61fc43fd9a79471b69a12719	"Постпред опроверг данные США о фейковом предлоге для вторжения на Украину
                
                                                    

    

    Политика, 00:17"	2022-02-03 21:17:55	0yVLCUfFTrygPI5mx9Wziw	[]	7095	1.161	34.08	0.0
627240bf9a7947ffa582d70e	"Захарова предложила Евросоюзу «отменить себя»
                
                                                    

    

    Политика, 12:28"	2022-05-04 09:28:59	vh4wSthvSpmFwNKSQ2MjDw	[]	9698	1.075	39.503	0.0
623c99a49a79470889b82b6c	Новые «владельцы» Nivea и Dior: на иностранные бренды нашлись претенденты	2022-03-29 09:34:00	Y1RQGMvLS-qwoYuiv_FnTQ	['5432934ccbb20f0bd1aad40a']	184473	1.106	14.426	3.788
6284ba279a79475ad999c627	Пушилин призвал к международному трибуналу над бойцами с «Азовстали»	2022-05-18 09:49:35	cAGQImkdRQ-71Ndi7vuyFQ	['619226fb9a7947e681606cc3']	12026	1.061	42.391	2.293
627236af9a7947fb1aea4340	Киркоров заявил, что «местечковые постовые выдавливают» людей из России	2022-05-04 10:16:08	IrWkMyCoTDOJzjw6ihsLPw	[]	39373	1.051	27.255	9.893
6263b3f69a7947535a150763	"В Крыму сообщили о рекордных запасах воды в водохранилищах
                
                                                    

    

    Политика, 11:28"	2022-04-23 08:28:33	t1wNWQj_RSKPRt1mGMzsyQ	[]	1568	1.05	44.324	0.0
62588a309a7947df12b3f2ba	"В школах Воронежской области будут поднимать флаг России с 18 апреля
                
                                                    

    

    Политика, 00:19"	2022-04-14 21:19:09	VnfasDxGRIK2_0gLCvynmA	[]	1239	1.04	40.032	0.0
626a93479a79477fc3f7a745	Мэр Екатеринбурга заявил, что Соловьев «ничего не знает» о городе	2022-04-28 13:49:17	hPlyxOa6RsKhFVAyAu3sDA	['5a9fa2e39a79470cd086f61a']	6769	1.05	29.384	4.138
6249eeb09a79479d4b95b1a1	The National Gallery переименовала картину Дега «Русские танцовщицы»	2022-04-03 19:27:39	wFiW1ufCQvChWKtFA1ocwQ	[]	56014	1.147	23.901	5.621
627c17bf9a7947c518b8086a	Киев предложил обменять раненых военных с «Азовстали» на пленных россиян	2022-05-11 20:46:15	W087bvgWSSO6zU20GfhZEg	['5bfd1d039a794755995093f8']	23366	1.052	36.532	5.352
625f0c699a79474e5550c20d	"ЦБ увеличил срок продажи валюты для экспортеров несырьевого сектора
                
                                                    

    

    Финансы, 00:28"	2022-04-19 21:28:24	iFWWgwSwTn2pHBq6YLo_Hg	[]	1819	1.058	45.3	0.0
62540c5d9a7947c07aaae263	Правительство согласилось убрать из статьи о госзакупках личный интерес	2022-04-11 15:24:27	EQbpQ9AGQcarz1WAVKXTpg	['59a9400f9a79470c57a3a420','54254690cbb20fa485b88cc9']	9220	1.058	21.941	2.114
623f4a629a79474f63c18788	Российская авиация за сутки уничтожила 91 военный объект на Украине	2022-03-26 17:19:33	kNtwNfOgTB2noxlGfAr2Wg	['5edf68259a79470758e7ab2d']	33558	1.16	49.264	1.729
620f01e69a794749501f5aaf	"Мишустин передал «Ростеху» порт Бронка в Санкт-Петербурге
                
                                                    

    

    Политика, 05:37"	2022-02-18 02:37:56	XVTABnXkTUCs_icRt5dTnw	[]	4039	1.17	41.174	0.0
61fce6eb9a79474c7407524e	"В Крыму возбудили дело после попытки подростка задушить школьницу
                
                                                    

    

    Общество, 13:09"	2022-02-04 10:09:57	QtQ4DM8kTxS3cdXxTAWnSg	[]	19004	1.131	33.751	0.0
6258108f9a7947afd672f2e8	"Bloomberg назвал требуемую Украиной сумму ежемесячной финансовой помощи
                
                                                    

    

    Политика, 17:13"	2022-04-14 14:13:15	5ePXWS_eR1KC0ypF_q_lzg	['6130a7379a79472aeb4546e3']	9618	1.066	26.305	0.0
626713529a7947c57f2a80f8	"Сергей Кириенко стал куратором взаимодействия с ЛНР и ДНР в Кремле
                        На этом направлении он сменил Дмитрия Козака"	2022-04-27 08:07:03	Wl2FuvTjQfSdB3YdEIV5gQ	['57f25a259a7947976b381c2b','59fc552d9a794760b916c4c7']	9244	1.043	28.364	1.442
6202b6959a7947a0674daa69	Россияне рассказали, сколько накопили на черный день	2022-02-10 02:30:27	1tqrsIzyRDCA8LD4g4bz-g	['54195a4fcbb20f219d7fa7dd']	48966	1.139	27.082	4.041
628497e79a79474b02cb93d2	В Кемерово задержали сторонника украинских радикалов «за диверсию на ЛЭП»	2022-05-18 07:05:43	FxiiiRL3SGOVtr6WsJsPBw	[]	3756	1.043	30.245	1.315
61f980c59a7947a42ba747dc	Путин допустил проблемы с газом в Европе в следующем году	2022-02-01 18:59:37	To06gaP2T0yA8ko6aDLpZg	['604f2c199a79478ec0029eae']	31405	1.107	28.046	5.093
61fab6099a7947178cdfe663	Самой быстрорастущей отраслью 2021 года в России стала мусорная	2022-02-02 18:13:19	XIDTflVsRiW8S7lilkXgRA	['54254690cbb20fa485b88cc9','5ce6bd119a7947264a38cd8e']	20735	1.181	24.746	1.079
626bac569a7947df42ee3469	"Около 20 стройкомпаний Москвы вошли в число системообразующих
                
                                                    

    

    Город, 12:21"	2022-04-29 09:21:38	ndavltm6SBCNfKSUcRHeIw	[]	2788	1.065	41.069	0.0
62737f069a79476b56cde307	"В Татарстане ребенок поцарапал горло куском проволоки в батоне
                
                                                    

    

    Общество, 11:44"	2022-05-05 08:44:47	GkIfWgnrS0GQtyErUGWWRg	[]	2270	1.076	54.229	0.0
62026c7d9a7947823be862a9	"Президент Казахстана поручил повысить налоги для майнеров
                
                                                    

    

    Крипто, 17:14"	2022-02-08 14:14:38	sg8GWjMASomLLx_1Ko_2iA	[]	0	0.0	0.0	0.0
620b32df9a794749f56bb958	США предоставят Украине кредитные гарантии до $1 млрд	2022-02-15 05:43:42	lOKwkFS7THCkDMbx09G7MA	['5edf68259a79470758e7ab2d']	36138	1.175	35.259	0.954
625e8c4d9a79471a5346d6ba	"В Госдуму внесли закон о наказании за «осквернение» георгиевской ленты
                
                                                    

    

    Политика, 14:29"	2022-04-19 11:29:03	OaJjWV0KRKGttmSAlh7Vog	['60bf2f0f9a79475cc856c5a1']	1882	1.059	23.645	0.0
61fbd8c79a794779e44348a5	"Канцлер Австрии обвинил Россию в повышении цен на газ в Европе
                
                                                    

    

    Политика, 17:49"	2022-02-03 14:49:28	CAgh1gtDT4eDtpeYVeGZSw	[]	20485	1.187	38.257	0.0
627ead2a9a79472d32830d64	"Минпромторг не исключил параллельный импорт оборудования для ТВ и радио
                
                                                    

    

    Экономика, 22:34"	2022-05-13 19:34:57	nM3s5qiQQWCDZ1-WjmMDYw	['619226fb9a7947e681606cc3']	7960	1.076	41.696	0.0
6273d82b9a7947155dd62557	Япония введет санкции против 140 россиян	2022-05-05 14:23:11	hsUWGFszRCCLuP6ILoGulg	['619226fb9a7947e681606cc3']	6590	1.058	28.467	1.554
626c4e829a7947237e834e77	Лавров обвинил Запад в краже российских резервов за рубежом	2022-04-29 21:03:49	Lv5b2Fk4T42qWvQhTYrKGQ	['5a8d11a39a7947c5e1550980']	14073	1.043	39.359	3.534
62001c8c9a794739effc0446	"Министр обороны Турции, посетивший Киев с Эрдоганом, тоже заболел COVID
                
                                                    

    

    Общество, 22:17"	2022-02-06 19:17:23	EewYL8uLRjmw0Z_qEnGsrg	[]	22353	1.178	27.263	0.0
62584d5d9a7947ce84fde5dd	"МТС купила контроль в провайдере охранных систем «Гольфстрим» за ₽2 млрд
                
                                                    

    

    Бизнес, 20:07"	2022-04-14 17:07:57	f26D9Y_yQjS8e80R-smYoA	[]	3305	1.07	45.991	0.0
620de1759a79474cd8caea5c	"Ракова заявила о высоком титре антител у привитых «Спутником V» год назад
                
                                                    

    

    Общество, 09:27"	2022-02-17 06:27:16	UWpklPqQTi-J5Hcn5KSPVQ	[]	15018	1.145	35.011	0.0
61fc0d079a79470f0f4b49ee	Путин высказался против возбуждения налоговых дел после погашения долга	2022-02-03 18:48:52	Jgzyr4fvSSiI9olfSSFMiQ	['5e1ddee09a7947609de2f69b']	20274	1.166	30.719	3.546
623dbdcc9a79476daf5857fa	Минобороны России назвало главной задачей полное освобождение Донбасса	2022-03-25 13:11:05	uHGWQOOoQkaNdcA4VPToHQ	['5a9fa2e39a79470cd086f61a']	99856	1.17	43.297	4.804
626e62ea9a79471d269f25e3	Турция не исключила изменений в глобальной системе безопасности	2022-05-01 12:27:49	YoSCdtnbSeyGRwIK-6Du6g	['5bfd1d039a794755995093f8']	12684	1.06	22.729	4.84
624d5e979a794738d2537a24	"ВС России отменил приговор осужденным за убийство Кирова сотрудникам НКВД
                
                                                    

    

    Политика, 14:12"	2022-04-06 11:12:28	QbcTBtiJQYe0YjN5gAfbNQ	['5a8d11a39a7947c5e1550980']	9716	1.148	38.082	0.0
61ff25b39a7947fdbc9ff9b5	"«Известия» показали кадры с места пропажи экс-замглавы Минюста Ялунина
                
                                                    

    

    Политика, 04:47"	2022-02-06 01:47:01	Zsw7LO30S3SN9CKDknvnpA	[]	27320	1.185	41.706	0.0
626b45949a7947bd590dccab	В Госдуме предложили штрафовать за импорт рекомендованных ВОЗ лекарств	2022-04-29 02:21:09	fAPimcG6Qq2sCAuejIBw4A	['606dbb339a7947bd8e80a947']	9204	1.035	26.673	5.052
6271e14e9a7947dc3b1947f9	Австралия ввела санкции против депутатов Госдумы и министров ДНР и ЛНР	2022-05-04 02:17:53	Njc--SMCRuCy_iFehG1UhQ	[]	3805	1.058	47.332	0.256
623c39239a79472f1993960e	Каковы итоги первого месяца спецоперации России на Украине	2022-03-24 21:00:19	Xxy4xLXdQ-mvsZkBsWHrJw	['58b6d6599a79471a9e0cdd52']	200629	1.195	31.218	3.134
623b582e9a7947712554e6de	"Ассанж женился на Стелле Моррис в лондонской тюрьме
                
                                                    

    

    Общество, 21:32"	2022-03-23 18:32:15	i_cpyIZLSd2GxIVx42JxXA	[]	20274	1.18	48.066	0.0
6200448b9a794745ba9b0003	Польша разместит войска США вблизи границы с Украиной	2022-02-06 22:29:01	ZeGRP4bGRwSFxEFi12IVjg	['619226fb9a7947e681606cc3']	6500	1.187	37.231	2.02
626153719a79479609bdb800	В Твери 5 человек погибли при пожаре в НИИ воздушно-космической обороны	2022-04-21 12:55:36	CiaAvZqmRumNX6J5WCprkw	['606dbb339a7947bd8e80a947']	18485	1.076	40.774	2.424
62738b629a7947702b6a8f4d	"Число госпитализированных с COVID за сутки выросло в два раза
                
                                                    

    

    Общество, 12:28"	2022-05-05 09:28:10	dDS57AZfQP-rcKnFr8zMLQ	['5e4663219a794736af922488']	4479	1.078	40.835	0.0
6254636c9a7947f0890566c1	Минобороны сообщило об уничтожении базового лагеря «Правого сектора»	2022-04-11 17:25:23	AxnLeSg2TraXYzoVoCjxYg	[]	22362	1.052	43.163	4.98
625abcff9a79470785497e37	Власти Петербурга сообщили о гибели российского генерала на Украине	2022-04-16 13:31:15	2oGqVTi2TjiqyXSuO9dUfw	['619226fb9a7947e681606cc3']	28177	1.034	29.922	10.344
620bb70f9a79478ea05248f1	"Шольц выразил надежду на продолжение работы Deutsche Welle в России
                
                                                    

    

    Политика, 17:32"	2022-02-15 14:32:01	XztcV8LdQCOBzJYIPrF1Hg	[]	3594	1.151	51.558	0.0
6255bc029a79476a6bc72e05	"Минобороны сообщило, что авиация поразила 38 военных объектов на Украине
                
                                                    

    

    Политика, 21:03"	2022-04-12 18:03:37	gsMxFDbIRt2goOzKSjQ7AA	[]	2636	1.068	47.762	0.0
627201e59a7947e34f489649	Белоруссия начала внезапную проверку Вооруженных сил	2022-05-04 04:35:43	rT40zhebTQuQJ7JQKj0Vdw	[]	28132	1.077	29.795	5.211
62573afb9a794767228d3d55	"Агентство по ядерной энергии приостановило членство России в организации
                
                                                    

    

    Политика, 00:25"	2022-04-13 21:25:29	SSlIylKRR2ihsT5AZ2AGxw	['5f36b3779a794782606d90c9']	4852	1.052	44.27	0.0
624c81e39a79477f07b35590	Reuters и Bloomberg узнали о новых санкциях США против России	2022-04-05 17:59:38	JOJAiTNJQI6zi0lAtllH-Q	[]	36741	1.201	39.063	5.116
6286346e9a7947e1899eb75f	«Макдоналдс» назвал покупателя бизнеса в России	2022-05-19 12:14:31	hFyY-NY2TJC41GvqbB-uLw	[]	48583	1.057	26.464	10.218
623c7b429a79475183f5ecea	Льготная ипотека по-новому: плюсы и минусы для покупателей жилья	2022-03-27 07:21:53	AS7blrt_RIiq0Og7vRxRpA	[]	25532	1.218	24.871	1.529
6247bf379a794717f5a260f7	"ЕС решил укрепить обороноспособность в случае атак с ядерным оружием
                
                                                    

    

    Политика, 06:47"	2022-04-02 03:47:43	KTUQSWMnQFGDfRj7NSB4qw	['606dbb339a7947bd8e80a947']	23937	1.22	34.616	0.0
626e18a59a794706f4c3041c	"СК обнаружил затопленные гражданские суда в порту Мариуполя
                
                                                    

    

    Политика, 08:48"	2022-05-01 05:48:30	2R68lfSTRYG2e2Iv6FL1Jw	['6206513e9a79476587e1e14e']	5148	1.034	28.904	0.0
624cec739a7947125d17938a	Компания Intel объявила о приостановке деятельности в России	2022-04-06 01:29:51	WzZEdAFVSjmxyu4QFKQEdA	['604f2c199a79478ec0029eae']	51278	1.139	28.531	5.726
628479da9a79473daa56577a	В одном из районов Махачкалы ввели режим контртеррористической операции	2022-05-18 04:50:09	49_eT3FnTumOhNpYo4iG8Q	[]	7618	1.057	44.592	2.618
6242d8aa9a79475990995e98	Матвиенко выступила против национализации предприятий ушедших компаний	2022-03-29 11:27:10	d-6g1WDNTlSPycS0buxeeQ	['619226fb9a7947e681606cc3']	62165	1.067	15.721	2.177
6241a1339a7947f163c09a87	"Лавров назвал «бредятиной» сообщения о состоянии здоровья Шойгу
                
                                                    

    

    Политика, 15:24"	2022-03-28 12:24:34	Gkeq14a6QPO7zpcQsfFweQ	['60fa94ed9a7947b7152c986a']	239478	1.068	43.639	0.0
6204aff29a79474264e31985	"В Шереметьево загорелась передвижная станция электрозарядки для самолетов
                
                                                    

    

    Общество, 09:51"	2022-02-10 06:51:24	olVWzjIyS2yu-P5Fr-oIBQ	[]	3710	1.17	41.186	0.0
6242287f9a794720650d84fb	ООН призвала расследовать случаи пыток военнопленных на Украине	2022-03-28 22:07:58	PR_3Ga5AS7e7yc2rzwRKxA	['5bfd1d039a794755995093f8']	198735	1.131	47.207	4.282
627799189a79471bd25a1ed0	Президент Германии заявил о «кошмаре» вместо мечты о «европейском доме»	2022-05-08 12:29:35	-VWhSNdYQF-NzTK0CIPO9A	['60bf2f0f9a79475cc856c5a1']	30935	1.062	24.383	8.486
620674d39a794777dcc57051	"Козак заявил, что урегулирование в Донбассе осталось на «нулевой отметке»
                
                                                    

    

    Политика, 18:36"	2022-02-11 15:36:00	2C9HcNcETpuUiIP1Z6ZanQ	[]	11038	1.155	35.713	0.0
6248953c9a79474d253a48a0	Песков заявил, что демилитаризация Украины идет «полным ходом»	2022-04-02 18:54:48	AZHZkKkfQAqcV2gUc-Hvzg	['5e4663219a794736af922488']	49604	1.288	34.836	2.494
61f962d39a79479a1bec32ef	Путин заявил, что США проигнорировали принципиальные предложения России	2022-02-01 16:42:02	6n6T0x6nQ9OrqwzKHR9mRw	[]	80215	1.215	43.059	7.732
6252fde79a79476f04982861	Канцлер Австрии поедет в Москву на переговоры с Путиным	2022-04-10 15:56:13	vZG49-tjTF2wF2eTtf-KOA	['6206513e9a79476587e1e14e']	41413	1.084	41.569	7.631
626781799a7947dc07d10347	"В 10 клиниках Москвы внедрили цифровую систему оценки состояния пациентов
                
                                                    

    

    Город, 09:30"	2022-04-26 06:30:15	aFTqgraiTWWkfGQcybs2sQ	[]	2105	1.059	28.694	0.0
62504d709a7947550548a953	"Штайнмайер предупредил о рисках из-за отказа от углеводородов из России
                
                                                    

    

    Политика, 19:33"	2022-04-08 16:33:35	KydLsGFlS0uf3Cc3NS5qhQ	['60bf2f0f9a79475cc856c5a1']	4876	1.065	29.389	3.519
620df11e9a79475bd6f82cc9	"Видео выхода 20 кораблей Каспийской флотилии на учения
                
                                                    

    

    Политика, 10:18"	2022-02-17 07:18:41	Bb9w1WLJTfm9t6Y3OMQqfA	[]	10360	1.188	49.778	0.0
6265a9319a79473e1b6302ed	Аналитики оценили потери Великобритании от антироссийских санкций	2022-04-24 20:29:31	a7haO26eTvSQof0ZIDd5Gg	['619226fb9a7947e681606cc3']	6363	1.039	26.183	4.036
6254a9609a7947046db3b1cb	"Зеленский отменил весенний призыв в армию
                
                                                    

    

    Политика, 01:56"	2022-04-11 22:56:15	v5JmEmToSxurTpIDqfXA0A	['5edf68259a79470758e7ab2d']	32498	1.055	43.024	0.0
61fbbfe19a79476d3e4c83f4	"Путин впервые с Игр-2014 в Сочи посетит церемонию открытия Олимпиады
                
                                                    

    

    Политика, 01:00"	2022-02-03 22:00:07	QR2msea-TJC-PsRseYTMBw	[]	3143	1.149	36.685	0.0
620b5eb59a79475a77eb7b5a	"Число заражений COVID-19 в России за сутки упало почти на 14 тыс.
                
                                                    

    

    Общество, 11:14"	2022-02-15 08:14:09	LRE37zC3SZGyPBxWuaSbog	[]	7976	1.19	38.691	0.0
626d03839a79474ed72dce54	Россия определилась со сроками завершения работы на МКС	2022-04-30 10:27:10	KeC608PAQwWOY7NuDHAYJg	['5edf68259a79470758e7ab2d']	8979	1.036	28.366	3.843
620676c79a794778983c5445	"Шойгу оценил уровень сотрудничества с Великобританией как нулевой
                
                                                    

    

    Политика, 18:23"	2022-02-11 15:23:27	Y4W28E1wS0in5l5ncaLfXA	[]	16268	1.168	47.215	0.0
6200f5c09a79477df83bd857	"Станцию «Печатники» Большого кольца в Москве достроили почти наполовину
                
                                                    

    

    Город, 13:40"	2022-02-07 10:40:51	jaPNgGFoSxmipUJzinIfvA	[]	2794	1.197	43.164	0.0
62541e9c9a7947ca267edf9d	Лавров сообщил о рекомендации дипломатам за рубежом не ходить поодиночке	2022-04-11 13:06:56	WDupMEEUTbC9Tx8-SSUnGg	['619226fb9a7947e681606cc3']	3663	1.054	26.099	1.826
6253ee759a7947ae3e77e9b4	"Экс-сотрудница Sputnik Media сообщила о запрете на выезд из Эстонии
                
                                                    

    

    Политика, 13:47"	2022-04-11 10:47:44	Lo6LzSOzSF6II5tQg0iruA	[]	3042	1.082	31.427	0.0
623c700f9a79474b96f1dd9b	"Philip Morris допустила передачу активов в России
                
                                                    

    

    Бизнес, 17:22"	2022-03-24 14:22:10	r_NjfBZYTiCAoCNUkiDRjw	['5a9fa2e39a79470cd086f61a','5432934ccbb20f0bd1aad40a']	35707	1.143	32.671	0.0
620513489a7947773dcbcb77	Красноярский министр призвал «ограмотнять население»	2022-02-10 15:10:37	CYAU8z4aQsy1d8k21eIl0Q	['619226fb9a7947e681606cc3']	18193	1.127	22.97	2.426
6272a20a9a79472f9e06a617	Три страны ЕС усомнились в эффективности запрета на транспортировку нефти	2022-05-04 16:05:04	MuDGjYkaQcGuUcIevsSRJQ	[]	12286	1.081	29.945	3.238
620b0a0d9a79474094165ce5	США рекомендовали гражданам покинуть Белоруссию из-за российских войск	2022-02-15 02:08:53	hP5dMPmrTMuea92EyxsCkw	['619226fb9a7947e681606cc3']	18737	1.157	33.661	1.375
6266cebf9a7947a981e86b32	"Lamborghini с сыном вице-президента «Ташира» сбила девушку на самокате
                
                                                    

    

    Общество, 20:42"	2022-04-25 17:42:32	Ni4uAHeHS2erEBUw0kxRjQ	['6130a7379a79472aeb4546e3']	5834	1.047	30.288	0.0
624722a89a7947786352af22	"Роскомнадзор потребовал от Google отказаться от блокировок на YouTube
                
                                                    

    

    Политика, 21:38"	2022-04-01 18:38:09	PkKMGDC1SIeISWETzYJzlQ	['5edf68259a79470758e7ab2d']	25695	1.18	26.565	0.0
625466659a7947f2ca07bf13	Москва ответит на внесение 20 российских авиакомпаний в черный список ЕС	2022-04-11 17:43:34	_aBllkvrTcOJQOz63s5Trg	['5a8d11a39a7947c5e1550980']	10689	1.059	33.839	2.986
6242e4699a794763317b4cf7	"Reuters узнал об альтернативе российскому газу для юга Европы
                
                                                    

    

    Бизнес, 16:06"	2022-03-29 13:06:25	q3KyWW9gQSWA5RI4k8MiGw	['5e4663219a794736af922488']	46613	1.111	38.925	0.0
620ec01f9a79473d7459daa8	Bloomberg узнал о просьбе Италии к ЕС исключить энергосектор из санкций	2022-02-17 22:00:03	NSUEdd5JT0msqOshQ5bysw	['5e1ddee09a7947609de2f69b']	16447	1.143	33.295	1.673
61f90c4e9a79476c8091326b	"Куравлева похоронили на Троекуровском кладбище
                
                                                    

    

    Общество, 14:00"	2022-02-01 11:00:15	-EGps_b3TuSCBQGLl9y8aw	[]	37735	1.238	64.139	0.0
627a98639a794748047459bc	Минобороны России заявило о сбитых украинских Су-25 и Ми-8	2022-05-10 17:30:18	C7mZ13a1Q6ynvpu_RQCZlw	['61309cc39a7947257ab1d378']	13198	1.091	26.466	1.55
627caf669a7947e9e1054ce0	ФСБ отчиталась о задержании готовившего взрывы жителя Курской области	2022-05-12 07:03:06	5ES-6SCVQz2lucIZ9MCCPA	[]	9302	1.06	40.948	0.889
61ff977c9a79471667d800f9	Однопартийцы Джонсона сочли неизбежным его уход с поста премьера Британии	2022-02-06 17:01:03	R5NDHToSS-qdmbMf4ovygQ	['604f2c199a79478ec0029eae']	39901	1.12	24.483	2.673
626273b89a7947f3891cd663	ЦБ предложил банкам возвращать украденные мошенниками деньги за 30 дней	2022-04-23 06:00:32	VIcK-SRnRaWcKdGStyNTgg	['5bf2cdb19a7947e0aa3f5fa8']	22067	1.047	15.516	1.65
62738bc99a794770c74f0f0d	Поклонская сообщила об очередях за лекарствами в Херсонской области	2022-05-05 11:18:25	uNx2l2OCQ9eyNhi7DqqZJw	['57f797ee9a7947a5681d187e','60b8f9c69a79473345febcbd']	10331	1.049	18.875	2.693
626a57ed9a794760d216e835	10 стран решили перекрыть лазейку в санкциях ЕС для оплаты газа из России	2022-04-28 09:59:20	0RchWAh1RnysusP6x0O1lg	['619226fb9a7947e681606cc3']	50915	1.034	30.991	9.554
